	date	text	source	likes	shares	year	month	day
1009	2022-06-27 21:50:56	"RT @n1234nina:  Γεννιέται ο κόσμος όταν φιλιούνται δυο...
Η αγάπη πόλεμος... Μέσα στα σπλάχνα σταλάζει λίγο φως
Είνα…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	311	2022	6	27
1010	2022-06-27 21:50:49	"Η αδιανόητη χημεία και αγάπη τους🤍

#AgriesMelisses  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	51	9	2022	6	27
1011	2022-06-27 21:50:45	@Lake_Demonius Ο παπυροέμπορας καταψήφισε την αναβάθμιση μαζί με ρολεξάκια κ τον αγάπη μου έκλεισα τις τράπεζες....	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	0	2022	6	27
1012	2022-06-27 21:50:05	"Μπορεί και να τους χάρηκα περισσότερο αυτούς...
Γιατί πλήρωσαν τις αμαρτίες άλλων...
Γιατί ήτανε πολλά τα βαρίδια...
Και αναγκάστηκαν να χωρίσουν, με ένα παιδί στην μέση...
Δεν γινόταν αλλιώς όμως..
Η αγάπη όλα τα νικάει..
Και αυτούς η αγάπη τους, δεν έχει όρια.. #AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	33	1	2022	6	27
1013	2022-06-27 21:49:52	@islandcoppelia Αγάπη μου φίλη σευκαριστω παρά πολύ!🙏😘❤️Καλό ξημέρωμα με υγεία και χαρά!Τα φιλιά μου καί την αγάπη μου!!🙏🙏😘😘☺️☺️❤️  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1014	2022-06-27 21:49:17	"@Rafaellacr71 Πολύχρονη!Υγεία κ αγάπη 
να έχεις  πάντα στη ζωή σου!🌹🌹🌹  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	1	2022	6	27
1015	2022-06-27 21:47:48	"RT @TotaMilan: Η ουσία είναι να μπαίνουν τα ""όλα ""και των δύο πάνω στο τραπέζι. Αυτό είναι αγάπη.!"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	48	2022	6	27
1016	2022-06-27 21:46:38	"Αγαπήθηκε γι'αυτό που ήταν...
Αγαπήθηκε για όσα ήταν...
Γιατί ουδείς αλάθητος στη ζωή...
Και αγάπη σημαίνει να δέχεσαι τον άλλο, όπως είναι...
Και την δέχτηκε όπως ακριβώς ήταν...
Δικαιωματικά λοιπόν...🥹❤️ #AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	18	5	2022	6	27
1017	2022-06-27 21:46:27	Ρε αλήθεια τώρα αυτό που βλέπουμε σεναριακά με τον Μελ είναι απαράδεκτο!Έχει δώσει τόση αγάπη,τόση αφοσίωση, παραδέχεται τα λάθη του,ζητάει συγνώμη,προσπαθεί να διορθώσει ο,τι μπορεί,είναι 1 βήμα πριν φουνταρει κι ΟΛΟΙ όσοι έδωσε ΤΑ ΠΆΝΤΑ του φερονται σα σκουπίδι! #AgriesMelisses  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6	1	2022	6	27
1018	2022-06-27 21:46:15	"@Leli_Kot @u9t22RYkqHNgYin Η αγάπη παιδί μου, γιατί απορείς,η αγάπη τα γιατρεύει όλα
Δεν είναι 6 ούτε 7 τα θαύματα του κόσμου, ένα είναι,η αγάπη 🥴"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	0	2022	6	27
1019	2022-06-27 21:44:09	"Με πόση λατρεία, αγάπη και θαυμασμό κοιτάει ο Νικηφόρος τον μπαμπά του. Πόσο ευτυχισμένος είναι που είναι οικογένεια. 
Αυτός ήταν πάντα το πρότυπο του, σε αυτόν ήθελε να μοιάσει.

(Και πόσο όμορφο που έχουν δεθεί τόσο αγνοώντας τη βιολογική συγγένεια❤) 

#Sasmos  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	23	9	2022	6	27
1020	2022-06-27 21:43:15	"#agriesmelisses #anftw

Μόνο αυτοί και η αγάπη τους  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19	0	2022	6	27
1021	2022-06-27 21:41:41	"RT @memes4vri1: Το χειρότερο είναι όταν ο καλύτερος εαυτός σου παλεύει με τον χειρότερο για την αγάπη.
Όποιος και να επικρατήσει πάλι εσύ θ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	11	2022	6	27
1022	2022-06-27 21:40:28	"Όλα μπορούσανε να γίνουνε στον κόσμο αγάπη μου

τότε που χαμογελούσες.
#AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	47	10	2022	6	27
1023	2022-06-27 21:38:43	RT @NoName88121952: Αν ήμουν στη θέση της Σταυρούλας οταν την ακούμπησε στον ώμο με συμπόνοια και χαμόγελο ο Νικογιαννης θα του γυρνούσα εν…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
1024	2022-06-27 21:36:40	@AndroullaAndre3 @GIANNIS61119691 Επίσης καλό ξημέρωμα με υγεία και αγάπη Ανδρουλλα μου 🌟🌟🌟🌟🌹❤️💞😍🥰🥰	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	1	2022	6	27
1025	2022-06-27 21:36:19	"""για τα μπουρμπούλια είσαι αγάπη μου "" #stavloi"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	0	2022	6	27
1026	2022-06-27 21:33:08	@anna_fubar Με μάτιασαν αγάπη! Ευχαριστώ πολύ!!! 😘	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0	2022	6	27
1027	2022-06-27 21:32:56	@SxoliasmosN @myrtozax @MUGABE_ROBERT_ Διάβαζε εσυ Εφσυν ! Η αγάπη της ΝΔ για τον και φάνηκε στα 3 χρόνια που κυβερνάει που έδωσε αύξηση μείωσε πολλούς φόρους μειωσε εισφορες στήριξε τόσους στην πανδημία και συνεχίζει μα την κρίση	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2022	6	27
1028	2022-06-27 21:32:53	"Η σκηνή που μαγνήτισε τα βλέμματα όλων των τηλεθεατών ήταν όταν ο Μαθιός πήρε τηλέφωνο με κλάματα την Μαρίνα, της εξέφρασε την αγάπη του και στη συνέχεια έβαλε το όπλο στην καρδιά του.
#Sasmos

 "	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	9	3	2022	6	27
1029	2022-06-27 21:32:39	Οι μεγαλύτερες ιστορίες αγάπης  έχουν αγάπη, έρωτα, πόνο, στεναχώρια, λυγμό, χωρισμό, επανένωση, χαρά! Αυτά τα παιδιά τα έζησαν όλα,τα νίκησαν όλα και ενώθηκαν σαν ένα! Τους άξιζει κάθε ευτυχία! 💜 #AgriesMelisses #ΔΚγάμος #ΔΚteam  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	66	18	2022	6	27
1030	2022-06-27 21:32:31	"RT @MargaritaPapas1: Επιλογές είναι όλα... 
Σε κάθε περίπτωση, ακόμα κ στην πιο άσχημη ή άδικη στιγμή... άσε την Αγάπη να νικήσει... για να…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	461	2022	6	27
1031	2022-06-27 21:31:53	RT @FroKsil: Το σώμα καθαρίζεται από νερό. Ο εγωισμός από τα δάκρυα. Το μυαλό εξαγνίζεται από τη γνώση. Και η ψυχή καθαρίζεται από την αγάπ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
1032	2022-06-27 21:30:42	"RT @_n1kolas_: @NefeliPng ΧΡΟΝΙΑ ΠΟΛΛΑ ΑΓΑΠΗ 💚🥳
Να τα 100στησεις και ο,τι επιθυμείς"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
1033	2022-06-27 21:30:17	"@thanosplevris Σε ποιο απ' όλα τα σπίτια σε βρήκαν;
Να μας πεις να έρθουμε κ εμείς να σου δείξουμε την ""αγάπη"" μας για τις πολιτικές αποφάσεις που πήρες . Ουστ ρε κοπρόσκυλο . Μας γαμησατε την ζωή κ έχετε μούτρα κ μιλάτε. Κ λίγα σου κάνουν."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1034	2022-06-27 21:30:09	"Και όταν εχεις βρει
αυτο που πρέπει για 
σενα💞 δεν κοιτας αν 
υπαρχει κατι καλύτερο 
αυτο αρκεί..😍 Καλημέρα 
υπέροχοι φιλοι μου,😊😊 
με υγεία, αγάπη και 
όμορφες στιγμές!!💋💋  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4	0	2022	6	27
1035	2022-06-27 21:29:32	"Δικαιωματικά κι εσείς...
Πέρασαν από μύρια κύματα...
Τους κρατούσε το παρελθόν...
Ήτανε πολλά τα βαρίδια...
Προχώρησαν, χωρίς να το διαγράψουν.. 
Γιατί η αγάπη είναι πάνω απ'όλα...
Η αγάπη υπομένει..
Και στο τέλος, η αγάπη πάντα νικάει..
Μπράβο για τα μηνύματα..❤️ #AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	17	7	2022	6	27
1036	2022-06-27 21:29:13	Χρόνια πολλά σε έναν από τους πιο γλυκους και καλούς ανθρώπους που έχω γνωρίσει στην ζωή μου !Χρόνια πολλά Άννα Μαρία μας να τα εκατοστήσεις και ό,τι επιθυμείς σου εύχομαι μέσα από την καρδιά μου !Υγεία και αγάπη εύχομαι να έχεις πάντα!🥰🥰🥰 @Anamariapsychar  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1037	2022-06-27 21:29:11	@agaposepolyafou Μου έφτιαξες τη διάθεση θες να πεις 😉 καλό βράδυ αγάπη ❤️❤️❤️	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1038	2022-06-27 21:27:51	"Ευχαριστούμε τόσο πολύ @Ziggymeli και @willie_conway για όλο αυτό το επεισόδιο!! Πέρα από τον magic #ΔΚγαμο εγώ χάρηκα πολύ και τις σκηνές των αδερφών 🌹 Είχαμε ανάγκη να δούμε την αγάπη μεταξύ τους . Ειδικά ανάμεσα σε Ασημίνα Δρόσω. 

#AgriesMelisses"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	15	2	2022	6	27
1039	2022-06-27 21:27:39	"Χρόνια Πολλά 🌹🎂🎉🎊
Εύχομαι να έχεις πάντα υγεία, αγάπη καί ευτυχία στη ζωή σου 🌹  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	27
1040	2022-06-27 21:27:00	@Rafaellacr71 Χρόνια σου πολλά χαρουμενα κ ευτυχισμένα με υγεία και αγάπη ότι επιθυμείς ❤️🌷🌟	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1041	2022-06-27 21:26:24	"Ξεπέρασαν τα εμπόδια που είχαν να αντιμετωπίσουν μαζί, εκλαψαν μαζι, πονεσαν μαζι, οδήγηθηκαν στο φως μαζι και εν τέλει παντρευτηκαν, σφραγίζοντας μια για πάντα την αγάπη τους💜

#AgriesMelisses  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	49	10	2022	6	27
1042	2022-06-27 21:26:16	"@NefeliPng ΧΡΟΝΙΑ ΠΟΛΛΑ ΑΓΑΠΗ 💚🥳
Να τα 100στησεις και ο,τι επιθυμείς"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	1	2022	6	27
1043	2022-06-27 21:25:46	@giwta_d ❤ ήταν κάτι που δεν μένει ασχολίαστο! Η απάντηση σε όσους λένε για αγάπη...	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	27
1044	2022-06-27 21:25:00	@tistonsfiriksa Με αγαπη και η Παναγια πάντα	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	27
1045	2022-06-27 21:24:36	@Leli_Kot Θα στα τραβήξω εγω όλα αγαπη μου	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2022	6	27
1046	2022-06-27 21:24:14	"Αν ήμουν στη θέση της Σταυρούλας οταν την ακούμπησε στον ώμο με συμπόνοια και χαμόγελο ο Νικογιαννης θα του γυρνούσα ενα μπουκέτο με πολλή αγάπη.
#survivorGR"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11	1	2022	6	27
1047	2022-06-27 21:24:01	Kαληνύχτα! Καλό ξημέρωμα...βιβλίο και νάνι! Την αγάπη μου!💙😁  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	35	8	2022	6	27
1048	2022-06-27 21:23:33	RT @dragonfliespr: Έτσι κρυφά και αθόρυβα ένωσαν ξανά τις ζωές τους αυτές που κάποιοι τρανταχτά όσο και αν λένε μεγάλα λόγια τους χάλασαν..…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	5	2022	6	27
1049	2022-06-27 21:22:29	@gnnspat @adoresurvivor Δεν την πήγαινα την αυσε την ψιλοσυμπαθησα λόγω ναγκι αν η αγάπη μου η ναγκιχαν την πήρε από κοντά εγώ πάσο	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1050	2022-06-27 21:21:37	Με αγαπη στο κανα το μπλοκ βρε μαλακα άλλο που εσύ δε μπορεις να το καταλάβεις	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	8	1	2022	6	27
1051	2022-06-27 21:21:28	@panosd77 Δεν ειναι θεμα γνωμης. Παντα ηθελα+παντα θα θελω. Αλλα δεν μενω σε σπιτι να ζησει και σκυλος, ουτε καν του καναπε σκυλακι...και γενικα εχω πολλα προβληματα που δεν μου επιτρεπουν να χω τετοια ευθυνη οσο κ αν λατρευω την παρεα τους κ με ολα ειναι αμοιβαια η αγαπη. Με θελουν πολυ.	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2022	6	27
1052	2022-06-27 21:21:00	RT @Gogo14360810: @islandcoppelia Στην γειά μας αγάπη μου!!☺️☺️🎸🎸🎶🎶❤️  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
1053	2022-06-27 21:20:36	Polkar -  Η αγάπη χρόνια δεν κοιτά | I agapi xronia den koita  - Offi...  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2022	6	27
1054	2022-06-27 21:20:13	@islandcoppelia Στην γειά μας αγάπη μου!!☺️☺️🎸🎸🎶🎶❤️  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	1	2022	6	27
1055	2022-06-27 21:20:00	@kristypapa90 Στην υγεία σου κ στην ομορφιά σου αγαπη! Καλα να περασεις 🥰❤️😘	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0	2022	6	27
1056	2022-06-27 21:19:58	"RT @RaccoonThief7: Μας πρηξατε με τις αληθινες, απεραντες κ ανιδιοτελείς ερωτικες αγαπες.
Όσο κι αν ""αγαπάς"" τον άλλο αν στην κάνει θα ξενε…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4	2022	6	27
1057	2022-06-27 21:16:39	Χρίστος Στυλιανού - Ελένη Ζιώγα - Απόστολος Ρίζος - Το Θεριό (Αγάπη Παρά...  ...και συγκλονιστικό τραγούδι. Σε όλα του!👏	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	27
1058	2022-06-27 21:16:21	@cherm_blossom Γιατί ένιωσες την ανάγκη ρε αγάπη να κανείς μπλεημ άλλη γυναίκα για αυτό ;	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	8	0	2022	6	27
1059	2022-06-27 21:15:56	"RT @melen_melia: Θωμα αγάπη μου έλα πάρε με από δω 
Λύσσα κακία με τον Κύπραιο! Τι τον θες ;
Αλλά εγώ φταίω που τον σνομπαρα για πάρτη σου.…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	27
1060	2022-06-27 21:15:18	"καληνυχτα σας με αγαπη...γρηγορα τα ονειρα σας θα γινουν πραγματικοτητα,,,
λιγη υπομονη ακομα...  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	13	3	2022	6	27
1061	2022-06-27 21:14:55	Το σώμα καθαρίζεται από νερό. Ο εγωισμός από τα δάκρυα. Το μυαλό εξαγνίζεται από τη γνώση. Και η ψυχή καθαρίζεται από την αγάπη.	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	1	2022	6	27
1062	2022-06-27 21:14:38	@Petkar22 @myrtozax @MUGABE_ROBERT_ Η αγάπη της ΝΔ για τον λαό φάνηκε πολλές φορές και μια από αυτές είναι η παρακάτω φωτό όταν έλεγαν στους Ευρωπαίους να κόψουν συντάξεις γιατί έτσι έλεγε το μνημόνιο.Οταν ο Άδωνις ήθελε όλη την δόξα δική του για το κλείσιμο των νοσοκομείων  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1063	2022-06-27 21:14:23	Πεθαινω... Οι μονοι που αξιζαν τοσο πολυ την αγαπη #AgriesMelisses  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	35	1	2022	6	27
1064	2022-06-27 21:14:17	"Ο Θανουλης ο πρασινομπερες κλαψουριζει στο τουιτα επειδή συγκεντρώθηκαν μερικοί έξω απ' το σπίτι του για να εκδηλώσουν την αγάπη τους στο πρόσωπο του.
Όταν βαδίζει στους διαδρόμους των νοσοκομείων σαν τον Ιούλιο Καίσαρα γεμάτος έπαρση κ ειρωνία με 50 νοματαιους φρουρά είναι καλά;"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	27
1065	2022-06-27 21:13:43	RT @Dimi_Chou: Με σεβασμό στον ηθοποιό, με χιούμορ στον ρόλο και με αγάπη στο teamAA για την έμπνευση...🤣🤣🤣#cancelstavros #Διαζύγιοχθες #Δι…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	5	2022	6	27
1066	2022-06-27 21:13:14	. @CyhKaCOSuMiKoTO san, σας ευχαριστώ πολύ για τα tweet!! Χάρηκα για την γνωριμία!! Αγάπη και Σεβασμός προς Όλους!! ❤️💖❤️💖❤️💖❤️💖❤️💖❤️  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	2022	6	27
1067	2022-06-27 21:12:37	Χρίστος Στυλιανού - Αγάπη Παράνομη  Υπέροχη σειρά, σε όλα της. Ίσως αξεπέραστη 👏....	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	27
1068	2022-06-27 21:12:27	"“τίποτα άλλο παρά εγώ και εσύ
τίποτα άλλο παρά οι δυο μας”

πάντα οι δυο τους💚
η αγάπη τους😭

 #agriesmelisses  "	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	108	15	2022	6	27
1069	2022-06-27 21:12:08	RT @EKsher7830: #AgriesMelisses Η πιο ωραία η σκηνή του επεισοδίου η αλλαγή στις βέρες. Μόνο οι δυο τους και η αγάπη τους💚🥺	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
1070	2022-06-27 21:11:51	"Χρόνια πολλά.. να τα 100στησεις..
Πάντα με αγάπη και υγεία 🍰🧁🎂🍾🍷  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1071	2022-06-27 21:11:31	Έτσι κρυφά και αθόρυβα ένωσαν ξανά τις ζωές τους αυτές που κάποιοι τρανταχτά όσο και αν λένε μεγάλα λόγια τους χάλασαν..Η αγάπη νικά πάντα #AgriesMelisses 💚💚💚  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	60	5	2022	6	27
1072	2022-06-27 21:11:29	#AgriesMelisses Η πιο ωραία η σκηνή του επεισοδίου η αλλαγή στις βέρες. Μόνο οι δυο τους και η αγάπη τους💚🥺	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	27	1	2022	6	27
1073	2022-06-27 21:11:12	Παντρεύτηκαν ξανά, μόνοι τους. Αυτοί και η αγάπη τους. 💚🌸#AgriesMelisses #ANftw  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	86	8	2022	6	27
1074	2022-06-27 21:10:55	"RT @zehracerigo: Καλα τον ερωτα και την αγαπη μη σας πω που τα χω γραμμενα πλεον και ταραχτειτε
Μονο απο καθαρη τυχη θα ξαναερωτευτω"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	27
1075	2022-06-27 21:10:30	"Καλα τον ερωτα και την αγαπη μη σας πω που τα χω γραμμενα πλεον και ταραχτειτε
Μονο απο καθαρη τυχη θα ξαναερωτευτω"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	1	2022	6	27
1076	2022-06-27 21:10:20	@LieMadeline @OTemPoRaOmOreS7 Αγάπη μόνο!!  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	27
1077	2022-06-27 21:08:17	"Φέξε αγάπη μου και τρέξε
να σου δώσω δυο φιλιά
τη περίμενα άρον άρον
των βλεφάρων τη μιλιά.

Γιάννης -  Δανάη  Πόση ομορφιά αυτοί οι άνθρωποι   !

 #AgriesMelisses  "	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	52	8	2022	6	27
1078	2022-06-27 21:07:33	@euns4ngel_ ο αγαπη μου 🫂 θα περασουν πριν το καταλαβεις αληθεια	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1079	2022-06-27 21:06:53	"- Μπορώ τώρα να φιλήσω την νύφη; 

Παντρεύτηκαν. Ξανά. Μόνοι τους. Αυτοί και η αγάπη τους. Μόνο αυτοί. Όπως τους αξίζει 💚✨️ #AgriesMelisses #anftw #AsiminaNikiforos  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	97	9	2022	6	27
1080	2022-06-27 21:06:17	"@RiReHS @NefeliPng ΧΡΟΝΙΑ ΠΟΛΛΑ ΑΓΑΠΗ 🥳
Πολύχρονη και πολύχρωμη 🌈💞"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	27
1081	2022-06-27 21:04:37	"RT @joyshine67: Η ΜΑΓΕΙΑ ΣΤΗΝ ΖΩΗ...ΕΙΝΑΙ Η ΙΔΙΑ Η... Ζ Ω Η....""ΑΠΟ ΑΓΚΑΘΙ ΡΟΔΟ""...ΤΙΜΟΝΙ Η ΣΚΕΨΗ ...ΕΣΥ ΑΠΟΦΑΣΙΖΕΙΣ ΤΕΛΙΚΑ???...ΠΑΝΤΟΥ ΑΓΑ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	10	2022	6	27
1082	2022-06-27 21:03:22	"Εκεί που όλο αυτό έμοιαζε σαν μια τρέλα, από εκεί που είχαν αρκεστεί και οι δύο στο να είναι απλά μαζί και να ζουν την αγάπη τους, έφτασαν ως εδώ 💜
#AgriesMelisses"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	31	9	2022	6	27
1083	2022-06-27 21:01:34	"«Το ότι καθόμαστε όλοι μαζί και γλεντάμε, και νοιαζόμαστε ο ένας για τον άλλον είναι ένα θαύμα που κατάφερε η αγάπη»

Η αγάπη δεν απογοητεύει ποτέ 🤎
#AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	75	18	2022	6	27
1084	2022-06-27 21:01:07	"No measure of time with you will be long enough, but let's start with forever / Τίποτα άλλο παρά η αγάπη μας, τίποτα άλλο παρά εγώ και εσύ. Για πάντα μαζί💚

#ANftw #AgriesMelisses  💚 #ANFTW #AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	23	1	2022	6	27
1085	2022-06-27 21:00:38	RT @katerinaalexop5: Καλημέρα.... Μια όμορφη Κυριακή με πολύ αγάπη από 💙  	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	44	2022	6	27
1086	2022-06-27 21:00:17	Ωωωωω !!!!! Ωραιος γαμος !! Αν ελειπε κι αυτο το αγαπη μουουουουοου  της ασημινας καθε 5 λεπτα σε καθε ενα που συναντα !! #AgriesMelisses	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1087	2022-06-27 21:00:16	5 συμβουλές για αγάπη που διαρκεί  	"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">larissanet.gr via socialbox.gr</a>"	0	0	2022	6	27
1088	2022-06-27 21:00:05	"Τίποτα άλλο παρά η αγάπη τους. 
💚🥹🌿
#AgriesMelisses  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	46	3	2022	6	27
1089	2022-06-27 20:59:42	Γεμίστε αγάπη το μέσα σας, ώστε να μην βρίσκει χώρο να φωλιάσει η ζήλεια κ η κακία.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	74	53	2022	6	27
1090	2022-06-27 20:57:13	"Όχι ""αγάπη μου"" Ασημίνα, αρκετά έχετε μπλέξει τα μπούτια σας, όχι άλλο😂#AgriesMelisses"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	0	2022	6	27
1091	2022-06-27 20:57:01	Για μενα η καλυτερη αγαπη ολων των χρονων ειναι αυτης Ασημινας Δροσως παρα τα οσα περασαν μεταξυ τους #AgriesMelisses	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3	0	2022	6	27
1092	2022-06-27 20:56:42	@Johnsiiiii  αγάπη μου, έλα πάρε με από εδω. Παιδιά, τα καταφέραμε!! 🤣 #survivorGR  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	8	0	2022	6	27
1093	2022-06-27 20:56:23	RT @coprogatos: Ντουνια αγάπη μου #AgriesMelisses  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
